kst,precip_mm_100,tmp_min_100,tmp_max_100,tmp_avg_100,precip_mm_105,tmp_min_105,tmp_max_105,tmp_avg_105
6/1/2017,17.5,9.2,20.5,13.3,11,14,24,18.5
6/2/2017,,6.3,15.3,10.9,0.2,11.4,21,16.5
6/3/2017,,6.5,15.6,11.4,,14.6,21.3,17.7
6/4/2017,4.1,3.9,19,12.4,2,13,23.8,18.9
6/5/2017,0.1,6,16.5,11.5,,13.1,21.6,17.7
6/6/2017,5.3,5.9,19,12.3,4,13.3,21.8,17.1
6/7/2017,6.3,11.5,16.5,14.4,1,14.6,18.1,16.7
6/8/2017,,12.1,21.5,16.2,,17.9,30.1,23.9
6/9/2017,0.1,12.2,21.2,17,,21.9,29.1,24.7
6/10/2017,,6,20.1,13.2,0,14.4,23.7,19.3
6/11/2017,,2.4,18.6,11.3,,11.4,21.8,17.2
6/12/2017,,5,15.1,10.3,,13.5,21,17.1
6/13/2017,0.2,5.3,19.7,12.8,1,12.2,25.2,18.4
6/14/2017,,7,22.9,15.9,,16.3,28.6,23.8
6/15/2017,,12.3,26.1,16.9,,19.2,28.2,23
6/16/2017,,8.6,19.1,14.3,,16.9,24.4,20.1
6/17/2017,,11,25.3,17.8,,16.4,26.5,21
6/18/2017,,10.8,27.8,19.5,,17.1,29.4,22.9
6/19/2017,,12.3,29,20,,20.1,29.6,24.2
6/20/2017,,10.9,24.3,18.2,,19.6,28.2,23.4
6/21/2017,0,15,23.9,19.3,0,20.1,26,22.7
6/22/2017,,11.9,25.6,18.3,,19.2,30.6,25.1
6/23/2017,,11.2,24.9,17.9,,20.5,26.5,22.8
6/24/2017,7.2,12.9,24.7,17.4,5,19.5,25.1,21.4
6/25/2017,1.1,13.9,20.8,16.4,,18.6,25.8,21.6
6/26/2017,1.3,14.5,19.5,16.2,3,19.7,24.2,21.5
6/27/2017,0,12.7,23.8,18.2,,18.7,28.3,22.8
6/28/2017,,15.6,24.4,19.5,,20.4,26.2,22.9
6/29/2017,29.8,15.8,25.5,20.3,,20.6,28.9,24.1
6/30/2017,,13.6,27.1,21,,23.4,33,29
7/1/2017,,17.7,23.6,20.3,2,26,31.2,28.2
7/2/2017,132.1,18.9,22.3,20.1,95.5,23.1,27,24.1
7/3/2017,50.4,18.3,23.6,20.9,29.5,22.2,29.2,24.4
7/4/2017,18.8,17.7,23.3,19.2,6,21.9,24.8,23.2
7/5/2017,,16.4,24.4,19.9,,20.3,29,24.8
7/6/2017,,14.9,26.9,20.8,,20.7,30.4,25.1
7/7/2017,2,16.5,26.5,21.7,0.5,20.7,26.9,24.1
7/8/2017,37.9,19.9,24.9,22,23.5,23.9,31.3,26.4
7/9/2017,1.6,20.7,27.8,23.6,0.2,26.3,34.3,30
7/10/2017,19.2,20.9,23.9,22.5,5.5,25.2,29,27
7/11/2017,21.9,18.8,25.5,22.1,14.5,22.7,33.2,28.8
7/12/2017,,18.5,27.5,23,,27.6,35.3,31.2
7/13/2017,,18.2,28.7,23.1,,27.3,37.1,31.8
7/14/2017,,18,29.3,23.2,,27.8,34.7,31.2
7/15/2017,6.3,20.3,23.3,21.1,2,26.6,31.9,28.7
7/16/2017,14.7,19.1,23.2,21.1,10,23.9,31.8,28.7
7/17/2017,,20.8,25.4,22.7,,28.5,33.7,30.7
7/18/2017,,18.5,26.7,22.3,,26.7,33.1,29.7
7/19/2017,,18.1,31.1,24.3,,26.5,34.5,30.1
7/20/2017,,19.7,28.8,24.3,,26.4,34.5,31
7/21/2017,,23.1,26.1,24.4,0.4,27.3,34.7,31.6
7/22/2017,14.4,18.4,24.6,21.2,21,22.2,27.3,23.5
7/23/2017,18,19.9,24,22.1,11.5,22.1,24.1,22.9
7/24/2017,3.8,21.6,25.2,23,4,22.7,27,24.2
7/25/2017,6.2,17.9,23.1,19.9,1,23,27.2,24.5
7/26/2017,0.9,16,23.3,19.3,,21.3,27.9,24.5
7/27/2017,,15.1,24.2,20,0,20,27.6,24
7/28/2017,1.9,18.9,22.5,20.1,4,22.4,25.1,23.4
7/29/2017,2.2,18.2,19.9,18.9,5,21.9,25.7,23.2
7/30/2017,,17.6,26,21.2,,22,30.2,25.6
7/31/2017,3.1,17.4,22.3,19.5,2,22.3,23.7,23
8/1/2017,,18,25,20.7,0.1,22.1,26.1,24.1
8/2/2017,,15.4,25.7,19.9,0.5,22.4,28.3,24.5
8/3/2017,,13.3,25.1,19.8,,20.7,28.9,25.1
8/4/2017,,17.7,28.6,22.2,,21.9,32,27.1
8/5/2017,,18.7,29.3,23.1,,25.4,30.8,27.5
8/6/2017,6.5,18,29,22.9,3.5,24.3,31.2,27.4
8/7/2017,4.5,20.1,28.7,22.9,5.5,24.7,30,27
8/8/2017,,17.7,27.9,21.5,,24.4,31.9,27.8
8/9/2017,5.2,18.9,22.7,19.9,21.5,23.3,27.3,24.4
8/10/2017,32.4,18.5,20.7,19.5,48,22.4,25,23.3
8/11/2017,20.8,17.6,21.5,18.5,83.5,21.8,26.6,23.1
8/12/2017,0.3,14.4,20.7,17.5,,21.1,26.7,23.5
8/13/2017,2.1,14.1,19.3,17.4,0.5,21.2,25.8,23.2
8/14/2017,33.6,17,18.6,17.9,29,21.2,23,22.2
8/15/2017,66.5,17.1,19.4,18.1,92.5,21,23.8,22.1
8/16/2017,14.5,16.7,18.9,17.6,57,20.2,21.7,20.9
8/17/2017,8.9,16.9,19.7,18.2,11.5,20.2,22.9,21.4
8/18/2017,2.7,17.3,23.6,19,15.5,20.9,26.1,23.1
8/19/2017,0.8,17.3,21,18.7,9.5,21.3,23.8,22.5
8/20/2017,18.7,17.4,20,18.8,19.5,21,23.9,22.4
8/21/2017,16,19,23.1,20.7,3,21.8,30.3,25
8/22/2017,0.8,19.8,25.7,22.1,1,22.9,32.9,27.8
8/23/2017,21.6,20.5,24.6,22.4,4,26.6,31.1,28.3
8/24/2017,27.6,19.2,24.5,22.4,29.5,25.2,31.8,28.4
8/25/2017,,16.5,25.1,20,,22.2,30.7,26.3
8/26/2017,,10.8,24.3,16.8,,19,29.7,24.1
8/27/2017,,8.7,23.1,16.4,,18.7,26.6,22.9
8/28/2017,9.7,14.3,20.5,17.3,9,19.9,27.9,23.9
8/29/2017,0.1,11.6,18.8,15.7,0,17.4,23.8,20.9
8/30/2017,,11.6,19.1,14.4,,17.5,24.3,21
8/31/2017,,7.6,18.8,13.7,,17.3,24.9,21.1
9/1/2017,,9.1,19.6,14.1,,15.8,25,20.2
9/2/2017,,6.4,19.3,12.9,,15.2,25.1,19.9
9/3/2017,,4.3,23.5,14.1,,14.7,27.6,20.9
9/4/2017,,7.9,22.9,15.5,,17.5,28,22.9
9/5/2017,0.7,9.3,18.1,13.5,,17.9,23.9,20.8
9/6/2017,1.6,11.7,18.8,14.8,0.3,20.5,26.1,22.2
9/7/2017,,12.3,22.8,16.7,,20.2,28.2,23.5
9/8/2017,,10.6,25.9,16.9,,20.3,30.5,25
9/9/2017,,10.2,25.8,17.2,,20.8,30.3,24.6
9/10/2017,,12.6,21.5,17.2,,20.1,26.4,23.3
9/11/2017,11.8,12.9,17.1,14.7,14,17.5,22.2,19
9/12/2017,,11.8,22.3,16.3,,17.9,27.1,22.1
9/13/2017,,6.5,19.4,13,,16.8,24.7,20.5
9/14/2017,,6,20,13.3,,15.9,24.4,20.2
9/15/2017,,10.1,17.9,14.2,0.1,16.4,24.2,19.9
9/16/2017,3.3,11.4,15.9,13.9,0.2,15.2,23.4,19.6
9/17/2017,7.1,12.3,15.4,14.1,6,17.6,21.1,18.4
9/18/2017,,8.4,20.7,14.6,,15,27.5,22
9/19/2017,31.1,11.6,20.8,16.6,13.5,19,28.8,22.4
9/20/2017,,7.2,19.2,13.5,,16.9,25.6,20.8
9/21/2017,,3.8,21.1,12.2,,15.1,26,20
9/22/2017,,5.4,20.9,13.5,,15.7,26.3,20.6
9/23/2017,,10.2,21.8,15,,17.2,26.2,21.9
9/24/2017,,8.9,22,15.5,,17.6,27.5,22.5
9/25/2017,,11.3,20.4,15.6,,19.2,25.4,22.3
9/26/2017,,12.3,23.7,17.8,0,17.8,26.5,22.5
9/27/2017,12,13.9,17.6,15.6,7.6,18.1,22.9,20.5
9/28/2017,1.7,8.9,19.2,13.7,4,16.6,26,20.1
9/29/2017,,2.9,15.1,10.2,,12.4,23.1,18.1
9/30/2017,,8.8,18.3,13.2,,15.3,26.7,21.9
10/1/2017,1.6,7,15.6,10.9,1,16.5,23.7,20.2
10/2/2017,4.6,10.5,15.4,13.8,9.5,16.3,19.2,17.8
10/3/2017,2.1,8.6,13.3,10,19,13.3,18,14.7
10/4/2017,,7.5,13.7,9.7,0.2,13,18.6,15.1
10/5/2017,,5.3,17.1,10.4,,11.8,20.8,16.3
10/6/2017,9.6,9,13,11.6,17,14.2,16.7,15.5
10/7/2017,0.8,12.6,16.5,14.2,4.5,15.9,19.9,17.9
10/8/2017,0.1,11.2,21.6,14.6,,15.4,23.5,19.7
10/9/2017,,11,20.5,15.9,,17.3,24.7,21.1
10/10/2017,,12.1,17.9,13.9,10.5,15.8,22.3,18.1
10/11/2017,17.1,9.8,16.6,12.3,24,13.9,16.8,15.5
10/12/2017,1.7,5.5,10.8,8.4,1,10.7,15.4,13.5
10/13/2017,,2.3,12.6,7,0.1,8.5,15.7,12.4
10/14/2017,,-0.8,12.5,5.8,,8.5,18,13.2
10/15/2017,,1.3,12.7,6.7,,9.9,18.8,14
10/16/2017,,5.5,15.7,9,,12.6,19.4,15
10/17/2017,,3.1,14.4,9,,11,19.4,15.2
10/18/2017,1.6,7.4,10.7,8.9,2,12.3,15.7,13.8
10/19/2017,0,6.2,12.4,8.5,0.5,12,17.7,14.4
10/20/2017,,2.2,15.7,8.2,,11.1,20.1,15.3
10/21/2017,,0.1,14.6,6.9,,10.7,21.2,15.1
10/22/2017,14,0.6,11.6,7.5,0.2,10.4,18.6,14
10/23/2017,,-1.3,9.5,4.8,,8.1,15.5,12.3
10/24/2017,,-4.1,11.2,3,,7.1,17.9,11.6
10/25/2017,,-3,17.5,6.4,,9.1,21.1,14.5
10/26/2017,,-0.4,17.8,7.6,,12,19.6,15.1
10/27/2017,0,5.4,15.3,9.4,,13.1,20.4,15.7
10/28/2017,,5,14.3,9.5,,12.9,20.2,16
10/29/2017,0.1,1.8,15.3,7.3,25,8.5,21.1,13.9
10/30/2017,,-3.3,8.9,3.4,0,5.7,14.6,10.4
10/31/2017,,-5.3,11.4,4.3,,6.8,20.2,13.2
11/1/2017,,5.5,10.4,8.1,,13.5,17.7,15.6
11/2/2017,,5.2,14.8,9.6,,14.3,21.3,16.3
11/3/2017,0.9,2.5,12.1,8.3,4,6.3,18.3,13.9
11/4/2017,5.3,-0.1,7.1,2.8,33,4.8,13.4,8.8
11/5/2017,,-4.8,10.5,3.9,,6.9,17.4,12.1
11/6/2017,,0.2,14.1,7.1,,10.2,20.7,15.7
11/7/2017,,3.7,12.8,9.5,,12.8,21.2,17.4
11/8/2017,,-0.9,12.6,8.9,,10.5,21.1,17.1
11/9/2017,,-5.4,13.7,2.5,,7.3,16.7,11.8
11/10/2017,6.6,-0.6,12.3,6.6,0.3,9.5,20.4,14.9
11/11/2017,,-5.5,6.6,0.1,,5.1,12.4,7.9
11/12/2017,,-7.7,8.9,1,,4.4,15.1,9.9
11/13/2017,0.5,-3,8.4,4,,8.5,16.7,12.4
11/14/2017,0.3,-1.5,6.1,2.9,,5.7,14.3,10.5
11/15/2017,,-6.3,0.8,-2.1,,1.8,8.8,5.4
11/16/2017,,-9.1,2.3,-4.1,,0.1,9,4.1
11/17/2017,,-9.7,4.5,-1.2,,2.6,12.2,7.6
11/18/2017,,-9.7,0.9,-4.2,,-1.1,8.7,2.5
11/19/2017,,-11.4,-2.1,-6.3,,-2.7,6.4,1.6
11/20/2017,,-9.2,0.5,-4.9,,-0.2,8.9,3.4
11/21/2017,,-11.7,4.2,-3.2,,0.2,11.3,5.8
11/22/2017,0.2,-5.8,1.8,-0.5,,4.6,10.5,7.5
11/23/2017,,-11.4,-2.4,-4.9,,-0.2,6,2.9
11/24/2017,0.6,,-2.8,-5.8,,-1.1,5.7,2.1
11/25/2017,16,-7.8,2.1,-1.6,4,-1.5,10.7,4.8
11/26/2017,2,-9.4,2.6,-1.4,0.2,1.8,8.9,5.5
11/27/2017,,-15.3,5.3,-2.5,,1.2,13.6,6.7
11/28/2017,,-0.4,6.7,3.5,,4.6,16.3,11.5
11/29/2017,0,-1.8,6.3,2.5,,7.7,15.5,10.6
11/30/2017,,-9.7,0.3,-3.7,,-1,8,4.5
12/1/2017,,-12.8,-2.3,-7.2,,-3.4,5.1,0.8
12/2/2017,,-11,1.1,-3.8,,-0.6,9.4,4.4
12/3/2017,,-4.7,2.9,-0.1,,3.7,11,7.5
12/4/2017,0.6,-11.3,-0.2,-4.3,,-2.7,7.1,3.5
12/5/2017,,-14.6,-6.2,-10.5,,-5.9,2.2,-2.3
12/6/2017,0.2,-12.8,-1,-5.6,0,-3.2,7.2,1.9
12/7/2017,0,-8.1,0.3,-3.1,,-0.2,8.8,4
12/8/2017,,-12.9,-4.4,,,-3.5,4.6,-0.2
12/9/2017,,-11.2,-1.1,-6,,-1.9,6.8,2.2
12/10/2017,0.2,-7.3,1.6,-3.4,0,0.9,8.8,4.6
12/11/2017,,-17,-7.4,-12.9,,-8.1,0.9,-4.3
12/12/2017,,-19.3,-10,-15.2,,-8.8,-1.1,-5.7
12/13/2017,,-18.5,-4.9,-12.8,,-7,2.8,-2.7
12/14/2017,0,-20.5,0.5,-11.6,,-5.2,5.3,-0.3
12/15/2017,,-12.2,-2.1,-5.7,,-1.4,5.6,2.5
12/16/2017,,-13.9,-5.2,-9.4,,-6.2,2.3,-1.8
12/17/2017,,-16.8,-8,-12.1,,-7.7,0.4,-3.9
12/18/2017,0,-12.7,-2.1,-5.8,,-3.9,7.3,1.9
12/19/2017,,-11.6,-3.5,-8.8,,-3.6,3.7,-0.9
12/20/2017,0,-15.1,-2.3,-7.4,,-4.2,5.9,1
12/21/2017,,-8.3,-1.3,-4.8,,0.5,7.8,3.3
12/22/2017,,-8.8,1.3,-1.7,,1.9,9.7,5.7
12/23/2017,,-3,4.5,0.8,,5.8,12.4,8.9
12/24/2017,7.3,-4.4,1.2,-0.7,5.5,1,9.2,5.4
12/25/2017,,-8.9,-4.3,-7.2,,-1.7,3.2,0.5
12/26/2017,,-13.7,-5.2,-8.7,,-5.6,3.5,-0.9
12/27/2017,,-16.1,-8.1,-12,,-7.1,1.8,-2.8
12/28/2017,,-13,-1.2,-6.2,,-3.1,5.9,0.7
12/29/2017,,-9.3,0.4,-3.2,,0.1,10,4.6
12/30/2017,0.3,-12,3.8,-3.5,,1.3,10.2,5.5
12/31/2017,0,-8.7,-2,-4.5,,-0.3,6.6,3.6
1/1/2018,,-11.8,-3,-6.6,,-2.1,5.7,1.3
1/2/2018,,-9.9,-1.6,-5.2,,-0.6,6.9,2.5
1/3/2018,,-16.8,-3.2,-9.7,,-3.8,4.8,-0.4
1/4/2018,,-18.5,-1.3,,,-4.5,4.4,0.1
1/5/2018,,-12.1,-0.6,-6.9,,-0.9,7.6,2.2
1/6/2018,,-12.3,-0.6,-7.4,,-1.6,6.9,1.8
1/7/2018,,-16,3.6,-5.6,,-1.6,9.1,3.9
1/8/2018,0,-5,1,-2.2,,2.4,9.2,5.6
1/9/2018,,-11.1,-4.9,-9.2,,-3.6,2.6,-1.5
1/10/2018,,-16.5,-9.8,-12.2,,-8.5,-1.4,-4.4
1/11/2018,,-18.1,-11.9,-15.9,,-10.1,-3.5,-7.7
1/12/2018,,-20.9,-10.5,-15.6,,-11.5,-0.8,-6.6
1/13/2018,,-15.3,-3.6,-10,,-5.6,5.1,-0.7
1/14/2018,,-16.8,1.2,-5.3,,-3,9.2,3.6
1/15/2018,0.1,-2.7,3.9,0.6,,6.7,12.5,8.5
1/16/2018,,-2.8,3.7,0.4,,5.5,12.2,7.5
1/17/2018,1.7,-0.5,2.7,0.5,1,3.6,7.3,5.8
1/18/2018,,-4.8,1.4,-1.4,,4.2,9.2,6.2
1/19/2018,,-8,1.8,-3.4,,1.5,10,4.6
1/20/2018,0,-8.3,-0.2,-3.6,,0.7,7.3,4.1
1/21/2018,,-13,2,-5.8,,-0.4,7.6,3
1/22/2018,2.5,-8.8,0.8,-4.4,1.5,-0.9,6,2.1
1/23/2018,0,-19.6,-5.5,-15.3,,-11.9,-0.5,-7.3
1/24/2018,,-21.9,-15.2,-19,,-14.2,-6.4,-10.6
1/25/2018,,-23,-11,-18.1,,-12.6,-1.5,-8.9
1/26/2018,,-23.2,-13.1,-19.4,,-13.8,-3.5,-9.3
1/27/2018,,-24.4,-0.7,-12.4,,-9.9,2.5,-3.7
1/28/2018,,-13.4,-5.4,-9.6,,-5.4,2.4,-1.4
1/29/2018,,-16,-9.6,-13.6,,,-0.9,-5.7
1/30/2018,0,-17.4,-5.3,-10.5,,-8.3,3.3,-2.7
1/31/2018,0,-8.4,-4.5,-6.7,,-0.7,3.4,0.7
2/1/2018,,-18.6,0.2,-9.9,,-4.5,3.6,-0.9
2/2/2018,0,-18.8,0.1,-10.2,,-4.5,4.8,-0.6
2/3/2018,0,-15.5,-8.2,-11.6,0,-7.7,0.5,-3
2/4/2018,,-17.7,-10.6,-14.7,,-8.7,-1.9,-6.4
2/5/2018,,-19.3,-10.4,-14.8,,-10,-2.5,-6.9
2/6/2018,,-19.1,-11,-15.9,,-10.7,-2.6,-7.4
2/7/2018,,-23.4,-5.9,-14.1,,-10.2,1.7,-4.6
2/8/2018,,-17.8,-2.6,-8.9,,-5.3,5.5,-0.1
2/9/2018,,-10.4,1.7,-3.4,,-2.9,9.4,3.6
2/10/2018,,-12,0.3,-4.2,,-3.7,8,3.6
2/11/2018,0,-14.4,,-12,,-6.9,-0.8,-4.4
2/12/2018,,-15.7,-7.5,-11.8,,-8.3,0.6,-4.1
2/13/2018,0,-13.1,-3.3,-7.3,,-5.6,4.3,0.3
2/14/2018,,-4.2,3.5,-0.5,,3.2,11.2,7.1
2/15/2018,,-9.5,1.9,-3.3,,-3.9,5.4,0.9
2/16/2018,,-11.2,0.9,-4.5,,-5.7,9.8,2.4
2/17/2018,,-10.4,-1.8,-6.7,,-2.6,3.4,0.5
2/18/2018,,-11.4,4,-3.8,,-1.8,4.9,1.6
2/19/2018,,-9.4,3.4,-2.4,,0.5,8.9,4.4
2/20/2018,,-10.3,2.8,-3.3,,0.6,9.6,4.2
2/21/2018,,-14.3,1,-6.1,,-3.1,4.2,0.3
2/22/2018,0,-11.4,0.4,-4.5,,-3.4,8,2.8
2/23/2018,0.3,-5.7,2.3,-1,,0.4,10.2,6.2
2/24/2018,0,-5,1.2,-2.9,,0.5,8.4,1.9
2/25/2018,,-8.5,5.3,-2.3,,0,6.9,2.3
2/26/2018,,-10.9,3.2,-3.9,,-1.5,7,2.6
2/27/2018,,-7.7,3.6,0.8,,-2.4,9.8,4.3
2/28/2018,42.9,-1.4,1.2,-0.1,52,0.7,6.5,4.7
3/1/2018,1.4,,-0.4,-3.9,2,-1.3,7.5,3.3
3/2/2018,,-16.8,1.6,-5,,-3,9.7,3.9
3/3/2018,,-6.5,9.2,3.3,,5.8,18.7,12.8
3/4/2018,9.4,-0.2,9.9,5,14,5.6,17.3,11.8
3/5/2018,17.4,-11.6,-0.2,-5,36,-0.7,5.6,1
3/6/2018,,-17.1,1.1,-6,,-2,7.7,2.6
3/7/2018,2.8,-7.3,2.2,-1.4,2.5,0.3,8.9,4
3/8/2018,9,-3,0.3,-1.8,16,0.4,3.6,2
3/9/2018,0.5,-6.6,-1.4,-3.8,1.5,-0.4,3,1.3
3/10/2018,,-5.7,4.3,0.1,,-2.3,12.5,6.2
3/11/2018,,-5.1,6.8,1.6,,1.3,10.2,5.9
3/12/2018,,-5.6,10.9,4.1,,0,18.5,10.6
3/13/2018,,4.3,12.5,8.5,,11.8,21.2,16.9
3/14/2018,,7.8,15.7,11.7,,14.6,24,19.1
3/15/2018,6.6,-2.3,12.2,7.1,6,3.2,21.4,13.3
3/16/2018,3.5,-11.5,-2.2,-5.7,1.5,-0.9,3.3,2
3/17/2018,,-14.7,9.4,-0.9,,-2.8,11.6,6
3/18/2018,0,1,8.9,4.3,,8.4,11.6,10.2
3/19/2018,14.8,-2.2,3.8,0.3,12,4.6,10.7,6.9
3/20/2018,,-6,-2.2,-4.4,,1.4,5.1,3.1
3/21/2018,7.5,-5.9,-3.3,-4.4,2.5,0.9,2.4,1.6
3/22/2018,,-10,7.7,-1.4,,-0.8,10.2,4.2
3/23/2018,,-7.4,9.1,2.2,,0.1,14.6,9
3/24/2018,,-0.9,9.9,4.7,,8.3,19.1,13.2
3/25/2018,,-0.4,13.9,7.8,,11.3,22.8,16.8
3/26/2018,,1.5,16,9.2,,15,24.9,18.7
3/27/2018,,2.2,15.7,9.9,,14.1,24.1,18.9
3/28/2018,,7.5,15.2,11.6,,16.3,23.6,19.6
3/29/2018,,3.1,12.5,6.9,,7.9,18.6,12.7
3/30/2018,,0.4,12.1,6.1,,4.9,15.3,10.3
3/31/2018,,2.1,17.5,11.4,,6.3,25.8,17.2
4/1/2018,,8,16.7,11.8,,16.9,22.7,19.1
4/2/2018,,9.3,18.4,14,,16.6,25.9,22.1
4/3/2018,,3.8,20.1,11.3,0.3,9.9,26.5,17.3
4/4/2018,18.9,-0.2,3.8,0.6,27,5,10,6.2
4/5/2018,5.1,0,1.4,0.7,6.5,5.4,7.5,6.3
4/6/2018,5.1,-2.5,7.8,1.9,8,4.6,14.1,7.5
4/7/2018,0.4,-4.5,2.5,-2.1,0,1.5,9.4,5.4
4/8/2018,1.9,-4.8,2.9,-1.4,1.5,2.4,10.5,5.5
4/9/2018,0.3,-3.4,10.2,2.9,,3.9,14.7,9.6
4/10/2018,1.2,-0.2,17.7,11.4,,7.2,24.6,17.2
4/11/2018,3.4,6.3,13.3,9.7,0.5,13.7,21.7,17.6
4/12/2018,,1.3,16,9.3,,9.3,22.7,15
4/13/2018,,-0.9,10.2,5.8,,6.9,15.4,11.2
4/14/2018,23.8,1.8,5.6,3.9,26.5,6.7,10.4,8.2
4/15/2018,,2.8,9.7,5.4,0.1,5.6,16.5,11.5
4/16/2018,,-1,12,5.5,,6.1,15.8,11.3
4/17/2018,,-1.5,16.4,6.9,,6.2,19.5,14.1
4/18/2018,,-0.5,19.1,9.9,,13.6,23.6,18.9
4/19/2018,,4.6,19.7,13.2,,16.9,27.2,21.8
4/20/2018,,2.1,27.3,16.2,,15.3,26.7,22.1
4/21/2018,,12.7,25.7,18.9,,21.7,32.3,26.6
4/22/2018,6,4.2,15.7,8.5,4.5,9.1,23,13
4/23/2018,48.9,2.1,4.7,3.8,52.5,7.1,9.6,8.5
4/24/2018,13.7,1.7,5.4,4.3,24,5.2,10,8.3
4/25/2018,,-1.3,17.2,8.2,,3.4,19.7,12
4/26/2018,,-1,19,10.9,,7.6,26.5,18.6
4/27/2018,,4.1,12.7,8.5,,8.2,18.9,13.9
4/28/2018,,3.5,20.1,12.9,,7.4,28.4,20.8
4/29/2018,,6,21.7,14.5,,18.1,28.6,23.4
4/30/2018,,8.2,22.8,14.4,,14.1,29.2,20.9
5/1/2018,,5,21.3,12.4,,12,18.6,15
5/2/2018,21.3,2.6,11.8,6.4,17.5,7.2,14.5,11
5/3/2018,1.6,0.6,9.2,4.7,0.5,5.2,14.8,10.3
5/4/2018,,2.2,15.8,8.9,,9.7,23.2,16.7
5/5/2018,,8.2,18.4,13.5,,16.2,25.9,21.5
5/6/2018,15.5,9.4,13.4,10.8,10.5,13.1,21.3,16.1
5/7/2018,1.5,7.4,18.3,11.7,1,12.7,18.7,14.9
5/8/2018,6.5,4.7,8.4,6.3,6.5,9.6,13.6,10.9
5/9/2018,0.8,2.6,5.5,4.1,,8.4,11.3,10
5/10/2018,,1.4,18.7,11.2,,5.2,24.1,16.7
5/11/2018,,6.9,22,14.2,,17.6,27.2,21.8
5/12/2018,8.6,7.9,13.3,11.5,1.5,13.9,20.4,16.3
5/13/2018,0.2,9.6,20.4,14.7,0.5,13.7,21.4,17.4
5/14/2018,,9.7,22.3,16.1,,18,28.9,23.9
5/15/2018,,14.1,28.3,20.5,,23.5,32.1,26.9
5/16/2018,4.3,17.1,21.2,19.7,2,21.5,28.1,24.8
5/17/2018,51.5,10,21.6,16.9,50,12.2,27.9,20
5/18/2018,81.5,4.8,10.8,6.6,69,9.7,12.4,10.7
5/19/2018,,2.8,13.7,7.6,,9.5,17.7,13.4
5/20/2018,,0.6,13.1,7.8,,8.1,18.1,13.3
5/21/2018,,0.4,15.8,8.7,,8.6,18,13.8
5/22/2018,1.3,5.6,21.5,13.1,2.5,10.2,19.9,15.5
5/23/2018,5.8,8.6,19.9,14.1,0.5,13.3,21.1,17.5
5/24/2018,,7.3,20.3,15.7,,13.8,27.9,23.1
5/25/2018,,9.9,24.4,16.7,,20,29.6,24.2
5/26/2018,,5.9,22.2,14.1,,14.4,21,17.5
5/27/2018,,9.4,23.1,16.9,0.1,14.2,19.4,16.4
5/28/2018,,7.3,21.6,15.4,,15,20.8,17.4
5/29/2018,1.5,12.1,23.8,17.9,0.5,16.2,22.2,18.2
5/30/2018,1.1,10.2,21.7,15.5,0.3,16.6,25.3,19.5
5/31/2018,,6.6,21.2,13.8,,15.3,26.3,20.7
6/1/2018,,6.4,24.7,16.5,,19.3,28.6,24.1
6/2/2018,,9.6,28.1,19,,20.5,32.6,28
6/3/2018,,8.8,26.9,18.2,,23.5,31.5,27.1
6/4/2018,,9.1,25.9,18.3,,21.2,30.4,25.7
6/5/2018,0,12.7,25.2,17.8,,21.6,29.3,25.5
6/6/2018,,9.7,27.9,19.4,,21.4,31,26.8
6/7/2018,,12.5,28.3,21,,24.3,32.2,28
6/8/2018,,14.1,23.8,18.1,,19.6,27.7,23.9
6/9/2018,3.1,11.4,14.6,12.6,0.1,16.8,19.6,18.2
6/10/2018,10.4,10.8,12.8,11.5,0.5,15.8,18.6,16.8
6/11/2018,4.3,9.5,11.4,10.4,0.5,15.1,17.4,16.2
6/12/2018,,8.4,15.2,11.3,,13.9,20.3,16.7
6/13/2018,1.9,9.8,17.5,12.5,,14.6,20.8,17.4
6/14/2018,,11.3,15.9,13.1,,17.1,20.3,18.5
6/15/2018,0.7,10.2,13.4,11.2,,16.2,21,18
6/16/2018,,9.7,17.4,12.8,,15.3,21.6,17.9
6/17/2018,,8.7,24.4,17.4,,13.5,28.5,20.8
6/18/2018,,12.7,26,18.4,,17.4,26.5,21.7
6/19/2018,,11.9,22.4,17.7,,19,27.5,23.7
6/20/2018,,11.9,25.3,18.4,,19.3,29.2,23.4
6/21/2018,,11.7,24.4,17.3,,18.7,29.4,23.7
6/22/2018,,9.2,27.2,18.8,,18.7,32.8,27.8
6/23/2018,,14.8,26.4,20.3,,25.1,33.3,28.8
6/24/2018,,16,28.5,22.6,,26.3,34.5,30
6/25/2018,,14.4,28.2,21,,21.7,29.3,25.6
6/26/2018,45.8,14.7,23.5,18.3,21.5,19.3,25.1,21.1
6/27/2018,,18.7,24.4,21,,19.2,32,25.1
6/28/2018,17,16,24,19.4,16,19.8,30.2,25.5
6/29/2018,0.3,14.7,25.5,19.6,,21.3,29.5,25.6
6/30/2018,,14.6,24.2,19.7,,22.6,27.6,23.9
7/1/2018,56.4,16.7,20.8,17.9,43.5,20.9,23,21.4
7/2/2018,48.8,16.7,22.4,18.9,23.5,20.9,26,22.6
7/3/2018,16.6,17.8,26.2,20.5,6.5,21.7,30.9,24.7
7/4/2018,28.1,17,22.5,18.9,47,20.5,24.9,22.4
7/5/2018,6.8,15.7,18.1,16.7,10.5,19.2,21.2,20.2
7/6/2018,27.8,12.5,15.8,14,22.5,17.3,19.6,18.2
